,time,text,comments,shares,username,likes,love,solidaire,haha
511,2019-02-27 14:12:00.000000,"#Sucess_Story

Elle s’appelle Dior Fall SAMB familièrement appelée Dior Birima. Du haut de ses 25 ans, elle est née et a grandit dans la ville de Thiès où elle a obtenu son Bac en série S2 en 2011 au Lycée Malick SY puis a rejoint le Groupe Supdeco Dakar pour faire une Licence en Administration des Affaires et un Master en Business Intelligence.

Depuis Novembre 2017, elle est chargée des admissions aux programmes de formations des cours du soir au Groupe Supdeco Dakar.

Dior est aussi une jeune entrepreneure très passionnée de communication digitale et de promotion du Made in Sénégal. Cela se traduit par la création de sa marque ByBirima qui s'active dans le secteur de l’artisanat de production. ByBirima propose des chaussures 100% cuir et tout autre produits à base de cuir (sacs, ceintures, calepins, etc) fabriqués par de jeunes talents.

Dior est membre de #JEADER, de l’Amicale des Entrepreneurs de Thies, Bénévole à la #LISCA (Ligue Sénégalaise pour la Lutte contre le Cancer), de l’univers des Femmes en Côte d’Ivoire et promeut l’Entrepreneuriat Féminin.
Sa conviction que là où l’homme peut diriger, la femme peut en faire autant en mettant en valeur ses compétences professionnelles et humaines.",5,1,Payexpresse.com,92,2,0,0
512,2019-02-26 12:55:00.000000,"#Actu_Bénéfice
#ChiffreDaffaire
La Sonatel a publié, ce lundi, les résultats de l’exercice 2018. La société de téléphonie a réalisé un bénéfice net de 462 milliards de francs Cfa, soit une hausse de 2,2% par rapport à 2017.

WESTINFOS.NET
Sonatel affiche un bénéfice de 462 milliards et 1022 milliards de chiffres d’affaires",0,1,Payexpresse.com,18,0,0,0
513,2019-02-26 12:32:00.000000,"#Actu_Tech

Le secrétaire d’Etat français chargé du numérique, Mounir Mahjoubi, a confirmé, ce lundi sur CNews, une cyberattaque mondiale...

« Vous avez l’impression d’être sur le site […] sauf qu’en fait vous êtes sur la machine de ceux qui vous attaquent », a expliqué Mounir.

WESTINFOS.NET
Mounir Mahjoubi confirme une cyberattaque de grande ampleur",0,0,Payexpresse.com,15,0,0,0
514,2019-02-25 11:10:00.000000,"#Monday_Knowledge

L'ignorance est la pire des souffrances et elle est fait très mal.

Combattons l'ignorance en commençant par découvrir #Payexpresse, la meilleure solution de paiement en ligne et ses nouvelles fonctionnalités.

Découvrez tout sur l'API ici 👉👉 https://payexpresse.com

Bon semaine à tous!",0,0,Payexpresse.com,14,0,0,0
515,2019-02-22 15:42:00.000000,"Payexpresse est une solution API qui fédère en une seule plateforme les différents moyens de paiements: carte bancaire comme mobile money. https://payexpresse.com

PayExpresse

PayExpresse

En voir plus sur
payexpresse.com",0,0,Payexpresse.com,7,0,0,0
516,2019-02-20 11:38:00.000000,"#SuccesStory

Agée de seulement 20 ans, elle crée un #Business qui passe de 0 à 46 Millions de Francs Cfa grâce au #Digital !!

N'est ce pas tout simplement impressionnant ?

« On a commencé avec rien, on était tous bénévoles avec l’envie d’aider les gens », raconte Fattoum Nasser.

À tout juste 20 ans, Fattoum faisait partie des lauréats du concours d’#entreprenariat organisé par le prestigieux Massachusetts Institute of Technology (MIT) et l’incubateur de la compagnie pétrolière bahreïnie #Tatweer,

pour la création de l’application #Yummy, une plateforme de livraison de plats faits maison installée à Sebha, ville du centre de la Libye, et lancée début 2018.

Un an plus tard, la petite entreprise (dont le nom signifie « délicieux ») s’est développée sur les réseaux sociaux grâce à une dotation de 80 000 dollars (46 millions F CFa).

Elle livre désormais aussi les villes de Tripoli et Benghazi grâce à des dizaines de chauffeurs, et emploie onze personnes pour préparer les commandes.

Le portrait de Fattoum Nasser, ainsi que celui de quatre (4) autres africaines à suivre en 2019, à découvrir ici : https://lnkd.in/dnSQhKU",0,0,Payexpresse.com,11,1,0,0
517,2019-02-19 17:49:00.000000,"#MOBILEMONEY
Cette question se pose de plus en plus: que faire de nos vieux appareils électroniques?
Une entreprise en Belgique a trouvé la solution: elle récupère les métaux précieux (notamment l’or) contenus dans ces déchets.
Découvrez via ce lien ci-dessous!

WESTINFOS.NET
Comment vos vieux téléphones sont recyclés en lingots d’or",0,1,Payexpresse.com,10,0,0,0
518,2019-02-18 13:10:00.000000,"#Monday_Bonne_Idéee
""Une seule bonne idée, c’est tout ce dont une personne a besoin pour obtenir du succès."" – Napoleon Hill
La bonne idée pour vous, e-commerçants, c'est d'intégrer l'API de #Payexpresse pour vos transactions en ligne. https://payexpresse.com

PayExpresse

PayExpresse

En voir plus sur
payexpresse.com",0,0,Payexpresse.com,3,0,0,0
519,2019-02-15 12:26:00.000000,"#Sécurité
Les contrôles de fraude, les mises à jour et vérifications nécessaires à la protection et à la sécurité de vos transactions font parties de nos tâches quotidiennes. https://payexpresse.com/
#Payexpresse

PayExpresse

PayExpresse

En voir plus sur
payexpresse.com",0,0,Payexpresse.com,7,1,0,0
520,2019-02-14 11:39:00.000000,"#MobileMoney #MPayment
« C’est un mauvais signal pour le coût de la vie en général et surtout un facteur limitant pour l’inclusion financière tant souhaitée par l’État lui-même »

WESTINFOS.NET
Mobile money : les consommateurs ivoiriens dénoncent la hausse des taxes...",0,0,Payexpresse.com,7,0,0,0
521,2019-02-14 11:04:00.000000,"#HappyValentinesDay

La Saint valentin n'est pas que pour les amoureux, les amis, la famille, les collègues, les êtres chers à vos yeux ont droit à un cadeau de votre part.
Bonne fête à tous!

#SaintValentin #Valentine #Saint #Love #Gift",0,0,Payexpresse.com,25,1,0,0
522,2019-02-12 13:46:00.000000,"#Actu_Guichet_Automatique

L’employé spécialisé en informatique a tout simplement procédé à 1.358 retraits, raconte le China Morning Post. L’homme a en fait exploité une faille de sécurité du système pour se procurer cet « argent gratuit ».

WESTINFOS.NET
Chine: L’employé de banque retire près d’un million grâce à une faille",0,2,Payexpresse.com,29,1,0,0
523,2019-02-11 12:01:00.000000,"#Monday_Choice

« Ce sont nos choix qui montrent qui nous sommes, bien plus que nos capacités. » – Joanne K.ROWLING

Les e-commerçants smarts ont choisi Payexpresse.com
#Payexpresse, la meilleure plateforme de paiement sécurisé web & mobile 😍",0,0,Payexpresse.com,12,0,0,0
524,2019-02-08 13:20:00.000000,"#Payexpresse
Si vous ne l’avez pas encore fait, arrêtez-vous et testez pour admirer la simplicité d'utilisation de Payexpresse via notre boutique démo https://sample.payexpresse.com/
Merci aux partenaires pour leur confiance !
#Sécurité #Facilité #Simplicité #Rapidité

SAMPLE.PAYEXPRESSE.COM
PayExpresse",0,2,Payexpresse.com,10,1,0,0
525,2019-02-07 17:47:00.000000,"EmpireDigital.info
7 février 2019, 17:46 ·

Conception de Site E-commerce avec intégration d'un API de paiement Payexpresse.com. Enfin une solution pour permettre à vos clients de payer en ligne sur votre plateforme😍",0,2,Payexpresse.com,12,2,0,0
526,2019-02-07 12:07:00.000000,"Beaucoup de pays pourraient s'inspirer de ce modèle canadien.
De nos jours, l'argent comptant n'a plus la cote et personne n'échappe à ce phénomène.
http://kapitalis.com/tunisie/2019/02/07/methodes-de-paiement-ce-que-la-tunisie-peut-apprendre-de-lexemple-canadien/

KAPITALIS.COM
Méthodes de paiement : ce que la Tunisie peut apprendre de l’exemple canadien",0,0,Payexpresse.com,19,0,0,0
527,2019-02-05 11:18:00.000000,"Pour transférer de l'argent via #Payexpresse, c'est simple:
1- Connectez-vous sur payexpresse.com
2- Dans la barre des menus, cliquez sur compte puis sur opérations
3- Cliquez sur transférer vers et effectuezPlus votre transfert sur le wallet de votre choix.
Avec PayExpresse.com, le transfert d'argent devient plus facile!
NB/ si vous n'avez pas encore de compte, ouvrez en un sur https://payexpresse.com/",0,0,Payexpresse.com,4,0,0,0
528,2019-02-04 11:45:00.000000,"#MondayMotivation
Every morning you have two choices: continue to sleep with your dreams or wake up and chase them. https://payexpresse.com
#Payexpresse",0,0,Payexpresse.com,20,2,0,0
529,2019-01-31 13:44:00.000000,"La facilité des opérations de paiement est un critère déterminant pour tout marchand en ligne. Et çà vous l'avez avec Payexprese.com 😍
#eCommerce #Fintech
#ePayment #Payexpresse",0,0,Payexpresse.com,15,0,0,0
530,2019-01-31 12:48:00.000000,"#Focus_Reconversion

Ancienne coiffeuse, elle a aujourd'hui une entreprise technologique valant 173 millions de dollars!

Njeri Rionge, l'une des entrepreneures les plus célèbres d'Afrique, travaillait commePlus coiffeuse et vendeuse de yaourts. Elle a sauté sur une opportunité commerciale, l'a développée et est devenue l'une des rares pionnières du secteur de la technologie.

L'intégralité ici : https://afriseries.com/ancienne-coiffeuse-a-aujourdhui-entreprise-technologique-valant-173-millions-de-dollars/

#Tech #Reconversion #Njeri #Entrepreneure",0,1,Payexpresse.com,37,1,0,0
531,2019-01-29 13:54:00.000000,👏👏👏👏,0,0,Payexpresse.com,1,1,0,0
532,2019-01-29 08:00:00.000000,"#Actu_Paiement
Une offre de service pour les riches, une pour les classes moyennes et une autre pour les pauvres… La société de transport en bus, Axa, a adapté...

WESTINFOS.NET
Au Malawi, un bus permet aux clients de payer en fonction de leurs moyens",0,2,Payexpresse.com,17,1,0,0
533,2019-01-28 17:03:00.000000,"#Nouveautés : Oui vous pouvez désormais transférer de l'argent avec votre compte #Payexpresse 😍.
Pour le faire, c'est simple! Inscrivez-vous sur https://payexpresse.com/",0,1,Payexpresse.com,10,1,0,0
534,2019-01-28 09:33:00.000000,https://www.linkedin.com/company/payexpresse/,0,0,Payexpresse.com,27,1,0,0
535,2019-01-25 18:25:00.000000,"#Nouveautés : Oui vous pouvez acheter du crédit téléphonique avec votre compte #Payexpresse 😍.
Pour le faire, c'est simple! Inscrivez-vous sur https://payexpresse.com/",0,1,Payexpresse.com,11,0,0,0
536,2019-01-24 12:47:00.000000,Focus sur la souris qui force à quitter le lieu de travail à l'heure de la descente. ELLE S'ENFUIT...,0,1,Payexpresse.com,5,0,0,0
537,2019-01-23 18:41:00.000000,Effectuez vos transactions en ligne web & mobile en toute sécurité sur Payexpresse.com avec zéro redirection 😍,0,1,Payexpresse.com,132,1,0,0
538,2019-01-22 19:18:00.000000,"Découvrez les nouvelles fonctionnalités de Payexpresse.com 😍😍😍

PAYEXPRESSE.COM
PayExpresse",0,3,Payexpresse.com,8,0,0,0
539,2019-01-22 12:33:00.000000,"#Actu_eCommerce

L’événement #HubDay s’impose comme un événement incontournable pour les professionnels du retail et du e-commerce.

Lors de cette conférence, une quarantaine d’intervenants échangeront sur lesPlus tendances, innovations et meilleures pratiques du secteur.

De nombreux sujets seront abordés tels que les stratégies de paiement, le drive to store, le commerce connecté ou encore la digitalisation des points de vente.

#PARIS
#actualité #eCommerce
#EvénementsDigitaux
#PAYEXPRESSE😍😍😍",0,1,Payexpresse.com,5,0,0,0
540,2019-01-21 14:12:00.000000,"#MondayMotivation
""C'est à chacun d'entre nous de cultiver le meilleur dans sa nature et de lutter contre le pire"" Kofi ANNAN
Merci de nous suivre sur Linkedin⬇️
👉https://www.linkedin.com/company/payexpresse/
#Payexpresse

Payexpresse.com
21 janvier 2019, 09:27 ·

#MondayMotivation
""C'est à chacun d'entre nous de cultiver le meilleur dans sa nature et de lutter contre le pire"" Kofi ANNAN
Merci de nous suivre sur Linkedin⬇️
👉https://www.linkedin.com/company/payexpresse/
#Payexpresse",0,1,Payexpresse.com,7,1,0,0
541,2019-01-21 09:27:00.000000,"#MondayMotivation
""C'est à chacun d'entre nous de cultiver le meilleur dans sa nature et de lutter contre le pire"" Kofi ANNAN
Merci de nous suivre sur Linkedin⬇️
👉https://www.linkedin.com/company/payexpresse/
#Payexpresse",0,4,Payexpresse.com,10,1,0,0
542,2019-01-19 08:15:00.000000,"C'est la journée Internationale du Pop-Corn!!!

Non non ça n'est pas une blague, samedi 19 janvier c'est la journée Internationale du Pop Corn... ( sans commentaire :)

Donc offrez-vous une petite sélection de films incontournables à regarder en solo ou en famille !",0,1,Payexpresse.com,7,1,0,1
543,2019-01-18 13:20:00.000000,"#PayExpresse est cet agrégateur qui innove les transactions en ligne sur web & mobile au Sénégal.
https://payexpresse.com/",6,3,Payexpresse.com,26,1,0,0
544,2019-01-16 12:43:00.000000,Un couple modèle...,0,1,Payexpresse.com,5,1,0,0
545,2019-01-16 11:30:00.000000,"Certains pensent qu'ils sont meilleurs que les autres...
Et bien c'est le contraire, regardez!!!",1,2,Payexpresse.com,6,2,0,0
546,2019-01-15 15:55:00.000000,"#Actu_ePayment
#MobilePayment
#GooglePay est un portefeuille électronique, ou wallet, issu de la fusion en janvier 2018 de deux services : Android Pay et Google Wallet...

AFRISERIES.COM
Lancement de Google Pay , comment l'utiliser, connexion à PayPal...",0,0,Payexpresse.com,9,1,0,0
547,2019-01-14 12:56:00.000000,"Payexpresse.com permet en toute autonomie d’effectuer des paiements en ligne sécurisés disponibles en Afrique et partout dans le monde:

1-- Par carte: Visa, Mastercard, Wari, PosteCash,

2-- Mobile Money: OrangePlus money, Wari, Tigo Cash, #eMoney d' Expresso Senegal #YUP

3-- PayPal

https://payexpresse.com +221 77 803 30 23
#Fintech #Gateway #eCommerce #ePayment",9,5,Payexpresse.com,48,2,0,0
548,2019-01-11 15:24:00.000000,"Vidéo - Comment acheter un #code pour regarder en direct le combat de lutte #BallaGaye2 vs #ModouLo. Que le meilleur gagne!!!

AFRISERIES.COM
Vidéo - Comment acheter un code pour regarder le combat BG2 vs XLO",1,0,Payexpresse.com,12,0,0,0
549,2019-01-07 14:05:00.000000,"Avec les nouvelles fonctionnalités de Payexpresse.com⬇️
➡️Payer en ligne
➡️Recharger du crédit
➡️Transférer de l'argent facilement
Pour s'inscrire, rendez-vous sur https://payexpresse.com",0,0,Payexpresse.com,21,1,0,0
550,2019-01-07 12:48:00.000000,"#MondayMotivation
Paul Kagame
#ChangeYourMind #Growth #UnitedAfrica #Union

Passez une agréable semaine!
Voyez nos nouvelles fonctionnalités ici : 👇 https://payexpresse.com/",0,4,Payexpresse.com,41,1,0,0
551,2019-01-04 12:49:00.000000,"#Astuces_Epargne

Voici deux astuces pour économiser de l'argent facilement, rapidement et pas trop douloureusement. vous pouvez l'adaptez selon la monnaie utilisée dans votre pays

#Apartment_Therapy propose de Plus

➡️ Mettre une petite somme de côté quotidiennement. On commence par mettre 1 euro dans sa tirelire (ou sur son compte bancaire) le dimanche. On met 2 euros le lundi, 3 euros le mardi, 4 euros le mercredi et ainsi de suite.

Samedi, vous aurez économisé 28 euros sur la semaine. Recommencez ensuite au début. A la fin de l'année, sans vraiment vous en rendre compte, vous aurez rassemblé 1456 euros. Pas mal, n'est-ce pas?

➡️Autre idée: une économie hebdomadaire. Il y a 52 semaines dans l'année. Mettez 1 euro de côté la première semaine, 2 euros la deuxième et ainsi de suite. A la fin de l'année, vous aurez atteint 1378 euros. De quoi gâter vos proches ou bien, enfin, de vous faire plaisir sans culpabiliser.

#PAYEXPRESSE",2,0,Payexpresse.com,8,0,0,0
552,2019-01-03 10:41:00.000000,"#Focus_Wari

L’annonce a été faite par Kabirou Mbodj, le PDG de la fintech sénégalaise Wari : « Wari a franchi la barre des 6 milliards d’euros de transactions par an ». Un succès qui intervient seulement 10 ansPlus après le début de l’aventure : « Au départ, il y a dix ans, Wari était une initiative. Nous avons commencé avec un pays, une dizaine de points de relais et quelques transactions.

Dix ans après, Wari est disponible dans 50 à 60 pays, connecté à 172 banques, avec plus d’un million de transactions journalières, des milliers d’emplois créés et 300 collaborateurs.

#Fintech
#Payexpresse

SOCIALNETLINK.ORG
Kabirou Mbodj : « Wari a franchi la barre des 6 milliards d’euros de transactions par an ».",3,15,Payexpresse.com,128,8,0,0
553,2019-01-02 10:26:00.000000,,0,0,Payexpresse.com,11,0,0,0
554,2018-12-31 17:24:00.000000,"Payexpresse.com permet en toute autonomie d’effectuer des paiements en ligne sécurisés disponibles en Afrique et partout dans le monde:

1-- Par carte: Visa, Mastercard, Wari, PosteCash,

2-- Mobile Money: OrangePlus money, Wari, Tigo Cash, #eMoney d' Expresso Senegal #YUP

3-- PayPal

https://payexpresse.com +221 77 803 30 23
#Fintech #Gateway #eCommerce #ePayment",9,5,Payexpresse.com,48,2,0,0
555,2018-12-31 17:17:00.000000,,0,0,Payexpresse.com,4,0,0,0
556,2018-12-31 16:57:00.000000,,0,0,Payexpresse.com,2,0,0,0
557,2018-12-31 16:56:00.000000,"Payexpresse.com souhaite à tous une joyeuse fête de fin d'année.

Happy New Year 2019! Nous vous revenons en force avec de meilleures offres.

#2K19 #HappyNewYear #Payexpresse",8,0,Payexpresse.com,162,0,0,0
558,2018-12-28 09:15:00.000000,"#Cadeau ou #argent, lequel préférez-vous pour la fin d'année?
#Noel
#Findannée
#Décembre",8,1,Payexpresse.com,5,0,0,0
559,2018-12-27 17:11:00.000000,"#Focus_Humanisation

Prenez le temps de lire jusqu'à la fin 💙❤️💛💜💘!!!

Une Dame demande :
«Combien vendez-vous vos œufs ?»
Le vieux vendeur répond :
«0.50 ¢ un œuf, madame» .
La Dame dit :
«Je vais prendre 6 œufs pour 2.50$ ou je pars».
Le vieux vendeur lui répond :
«Achetez-les au prix que vous souhaitez, Madame. C'est un bon début pour moi parce que je n'ai pas vendu un seul œuf aujourd'hui et que j’ai besoin de ça pour vivre».

Elle lui a acheté ses œufs à prix marchandé et est partie avec la sensation qu'elle avait gagné.
Elle est entrée dans sa voiture élégante et est allée dans un restaurant élégant avec son amie.
Elle et son amie ont commandé ce qu'elles voulaient. Elles ont mangé un peu et ont laissé beaucoup de ce qu'elles avaient demandé.
Alors elles ont payés l'addition, qui était de 400$. Les dames ont donné 500$ et ont dit au propriétaire du restaurant chic de garder la monnaie comme pourboire...

Cette histoire pourrait sembler assez normale vis-à-vis du patron du restaurant de luxe, mais très injuste pour le vendeur des œufs...

La question est:

Pourquoi avons-nous toujours besoin de montrer que nous avons le pouvoir quand nous achetons à des nécessiteux ?
Et pourquoi sommes-nous généreux avec ceux qui n'ont même pas besoin de notre générosité ?

Une fois j'ai lu quelque part :

«Mon père avait l'habitude d'acheter des biens à des pauvres à des prix élevés, même s'il n'avait pas besoin de ces choses.
Parfois, il les payait plus cher. J'étais stupéfait. Un jour je lui ai demandé «pourquoi fais-tu ça papa?»
Alors mon père répondit :
«C' est une charité enveloppée dans la dignité, mon fils»",2,0,Payexpresse.com,60,0,0,0
560,2018-12-26 14:03:00.000000,"#Success_Story de Blerd World (Tyron Handy)

Lisez ses propos!

Il a réinventé certains de ses dessins préférés avec des personnages noirs.

Il a commencé à publier sur instagram il y a 2 ans et maintenant plusPlus de 19 000 personnes aiment son travail.

Il a déclaré à BuzzFeed: ""Il n'y a pas beaucoup de dessins animés qui, à mon avis, me représentent beaucoup en grandissant""

«La plupart des personnages noirs dans les dessins animés et les émissions de télévision étaient des personnages stéréotypés et le meilleur ami du personnage principal blanc»

« Les enfants noirs doivent pouvoir voir plus de représentations d'eux-mêmes dans les médias»

Handy veut inspirer la prochaine génération d'artistes noirs.

«J'espère qu'un jour je pourrai gérer mon propre studio d'animation. Je veux créer plus de dessins animés avec des personnages en plomb noirs qui représenteront mieux l'expérience noire »

Handy a également sa propre bande dessinée hebdomadaire, Apple Dapple Tactics
Page Facebook : Studio Total Onyx",0,0,Payexpresse.com,10,0,0,0
561,2018-12-24 15:23:00.000000,,0,0,Payexpresse.com,8,1,0,0
562,2018-12-20 11:16:00.000000,"#FOCUS_Chute_BitCoin

Plus dure sera la chute. Après une ascension spéculative vertigineuse en 2017, le bitcoin s’est écroulé en 2018, perdant 80 % de sa valeur, passant de près de 20.000 dollars à 3.700 dollars ce mercredi.

AFRISERIES.COM
E-money : La bulle du bitcoin a-t-elle explosé en 2018?",1,2,Payexpresse.com,6,0,0,0
563,2018-12-19 13:21:00.000000,"#Success_Story

ElonMusk, un milliardaire qui est une vraie success-story! Il vaut plus de 19.000.000.000 (milliards $)... C'est lui le Fondateur de Paypal

Un résumé/Historique rapide d’Elon Musk

➡️1983 : À 12 ans, il crée Blastar, un jeu vidéo qu’il vend pour 500 $ à un éditeur.
➡️1995 : À 24 ans, avec 28 000 $ donnés par son père, il crée avec son frère sa première société : Zip2 qui édite des logiciels de publication en ligne. La vente de Zip2 lui rapportera 300 millions de dollars.
➡️1999 : À 28 ans, il crée le service de paiement en ligne : X.com qui deviendra PayPal, et qu’il revendra pour 1,5 milliard de dollars.
➡️2002 : À 31 ans, il lance SpaceX avec un objectif : être la première entreprise privée à envoyer des particuliers en voyage dans l’espace.
➡️2003 : À 32 ans, il investit 6,5 millions de dollars et devient le seul actionnaire et président de Tesla Motors, une société qui construit des voitures électriques.
➡️2013 : À 42 ans, il développe l’Hyperloop, un train capable d’atteindre 1 000 km/h et propulsé sur des coussins d’air. « C’est un croisement entre un Concorde, un canon électrique et une table de hockey. »
➡️2015 : Il fonde OpenAI, une association de recherche pour promouvoir et développer une IA à visage humain qui bénéficiera à toute l’humanité. Budget : 1 milliard de dollars.

Découvrez son histoire ici>>> http://www.success-story.info/…/elon-musk-une-veritable-suc…

#Payexpresse",0,0,Payexpresse.com,5,0,0,0
564,2018-12-18 16:08:00.000000,"Elle abuse trop celle là, est-ce que de tels comportements existent?",0,0,Payexpresse.com,4,0,0,0
565,2018-12-17 13:50:00.000000,"#MondayMotivation

Le meilleur travail n'est pas celui qui te coûtera le plus c'est celui que tu réussiras le mieux parce que là le gain sera mérité.",3,1,Payexpresse.com,59,3,0,0
566,2018-12-14 13:08:00.000000,"#Astuce_BlackFriday
On programme direct’ une alerte sur son téléphone à 23H ou 00H et… On se connecte ! Restez connecter, veillez et checkez les codes promo😍
#Astuce
#BlackFriday
#PayExpresse",0,0,Payexpresse.com,4,0,0,0
567,2018-12-13 12:06:00.000000,"#Focus_Sur_les_Propos_de_Poutine
🤔🤔🤔🤔🤔
Ça crève certes les yeux, mais il n'a pas tort.",1,2,Payexpresse.com,24,0,0,0
568,2018-12-12 14:04:00.000000,"Il faut avoir beaucoup de confiance en soi pour refuser une bourse qui couvre l’intégralité des frais de scolarité à Harvard et estimer qu’on a mieux à faire en développant sa propre société. C’est ce qu’a fait le Kényan Mubarak Muyika.

AFRISERIES.COM
INSOLITE : Mubarak Muyika refuse une bourse de scolarité à Harvard",0,5,Payexpresse.com,44,1,0,0
569,2018-12-12 11:58:00.000000,,0,0,Payexpresse.com,15,0,0,0
570,2018-12-11 11:12:00.000000,"#Actu_ePayment
L’e-paiement permettra au gouvernement soudanais de lutter efficacement contre la corruption et la mauvaise gestion des deniers publics.

WESTINFOS.NET
Soudan : l’e-paiement pour lutter efficacement contre la corruption....",0,0,Payexpresse.com,15,1,0,0
571,2018-12-09 22:31:00.000000,Les 10 premiers groupes bancaires de l'espace Umoa,0,0,Payexpresse.com,25,0,0,0
572,2018-12-07 11:00:00.000000,"Payexpresse.com a 15 nouvelles photos.
7 décembre 2018, 11:00 ·
Plus d’options

Toute l'équipe de Payexpresse.com et de EmpireDigital.info remercie ses clients, partenaires, visiteurs, spécialement Orange Senegal pour la confiance et l'appui que vous nous avez accordée et apporté lors de cette 3e édition du Dakar Digital Show.

Rendez-vous l'année prochaine pour de meilleures offres.",1,5,Payexpresse.com,29,4,0,0
573,2018-12-04 12:09:00.000000,"Passez nous voir au Dakar Digital Show prévu les 05 et 06 Décembre 2018 au KING FAHD Palace Hôtel à la salle B01.
Ne ratez rien des nouvelles fonctionnalités et offres de votre agrégateur préféré Payexpresse.com",5,3,Payexpresse.com,61,2,0,0
574,2018-12-04 11:22:00.000000,"Payexpresse.com présente ses condoléances à la famille éplorée. Sidy Lamine Niasse, né le 15 août 1950 à Kaolack et mort le 4 décembre 2018 à Dakar. Que la terre lui soit légère...

WESTINFOS.NET
Sidy Lamine NIASS, un idéologue constant s'en est allé",0,0,Payexpresse.com,7,0,0,0
575,2018-12-03 12:15:00.000000,"#Monday_Refresh
Toujours à la quête de votre satisfaction.
Payexpresse.com a mis en place de nouvelles fonctionnalités pour une utilisation plus flexible et complète de l'application :
1) Recharger du créditPlus
2) Transférer de l'argent en local avec vos opérateurs favoris
3) Recharger votre compte
Découvrez-les à partir d'ici 👉 https://payexpresse.com",2,1,Payexpresse.com,12,1,0,0
576,2018-12-03 11:45:00.000000,"La meilleure plateforme de paiement en ligne web et mobile vous souhaite un bon début de semaine.
Découvrez de nouvelles fonctionnalités sur https://payexpresse.com/",0,0,Payexpresse.com,4,0,0,0
577,2018-12-01 16:03:00.000000,,0,1,Payexpresse.com,10,2,0,0
578,2018-11-28 12:52:00.000000,"#Intégration_API
Pour intégrer l'API de Payexpresse: allez sur le site, cliquez sur la documentation, choisissez votre langage de programmation, puis suivez les instructions. L'intégration de l'API est simple et gratuite.
#PayExpresse, la meilleure plateforme de paiement en ligne web et mobile.

PAYEXPRESSE.COM
PayExpresse",0,0,Payexpresse.com,6,1,0,0
579,2018-11-27 09:30:00.000000,"#Actu_ePayment
« 80% des transactions se font encore cash au Maroc. Cela ne garantit pas la transparence et participe à alimenter le secteur informel », affirme Saloua Karkri-Belkeziz, la présidente de laPlus Fédération marocaine des technologies de l’information, des télécommunications et de l’offshoring (APEBI).
#PaiementMobile #MobilePayment
#mPayment #MobileMoney
#Payexpresse la solution de paiement sécurisé 😉

WESTINFOS.NET
Paiement mobile : Le Maroc mise sur le Mobile money pour booster",0,0,Payexpresse.com,6,0,0,0
580,2018-11-26 11:12:00.000000,"#MondayMotivation
Bon début de semaine avec Payexpresse.com
➡️ https://payexpesse.com/",0,0,Payexpresse.com,5,0,0,0
581,2018-11-23 19:33:00.000000,"Mobile money : Orange et MTN lancent l’interopérabilité de leurs services en Afrique

WESTINFOS.NET
Mobile money : Orange et MTN lancent l’interopérabilité de leurs services en Afrique - WESTInfo - Leader de l'informations Panafricaines",0,0,Payexpresse.com,10,0,0,0
582,2018-11-23 10:45:00.000000,"#Astuce_eCommerce #Black_Friday #Shopata #Payexpresse

Shopata
22 novembre 2018, 11:15 ·

Êtes-vous prêts ?!
#BlackFriday
#Shopata",0,0,Payexpresse.com,4,0,0,0
583,2018-11-19 20:16:00.000000,Bon Gamou !!!,0,1,Payexpresse.com,39,3,0,0
584,2018-11-15 16:12:00.000000,"#Focus sur le Black Friday de Jumia
Commencez le mois de Novembre et Décembre en trouvant le cadeau idéal pour vos proches ou pour vous-même à des prix exceptionnels. Nous avons tout ce dont vous avez besoin pour faire du shopping en cette fin d’année 2018.
#Ecommerce
#Black_Friday
#Jumia_Sénégal
#Payexpresse

WESTINFOS.NET
Black Friday 2018 au Sénégal avec des prix incroyables",0,0,Payexpresse.com,6,0,0,0
585,2018-11-13 15:19:00.000000,"#Actu_eCommerce
Avec l'implantation de la plateforme d'e-commerce d'Alibaba à Kigali, le Rwanda devient le premier hub africain de la société chinoise... et accède par la même à un marché de millions de consommateurs potentiels.
#Alibaba
#HubAfricain
#Rwanda
#Payexpresse

AFRIQUE.LEPOINT.FR
E-commerce : le Rwanda, premier hub africain d'Alibaba",1,1,Payexpresse.com,25,0,0,0
586,2018-11-12 09:59:00.000000,"#MondayMotivation
""Rien ne peut être fait sans espoir et confiance."" Helen Keller
Bon début de semaine à vous with Payexpresse.com
#live
#Dream
#Payexpresse",0,0,Payexpresse.com,5,0,0,0
587,2018-11-06 10:08:00.000000,"#Actu_Fintech

➡️La banque par WhatsApp débarque au Nigéria!

#Banque #WhatsApp #PayExpresse

WESTINFOS.NET
Inclusion financière : la Banque par WhatsApp débarque au Nigeria - WESTInfo - Leader de l'informations Panafricaines",2,0,Payexpresse.com,4,1,0,0
588,2018-11-05 12:43:00.000000,"#MondayMotivation
""A la racine du #mensonge se trouve l'image idéalisée que nous avons de nous et que nous souhaitons imposer à autrui"" Anais Nin
#image
#riche
#pauvre
#menteur
#Payexpresse",0,1,Payexpresse.com,4,1,0,0
589,2018-11-02 18:13:00.000000,https://payexpresse.com/,0,0,Payexpresse.com,113,1,0,0
